SERVICE_WID,SERVICE,SUB_SERVICE,SERVICE_STATUS_CD,SRV_PLAN_WID,PLAN_NAME,SRV_PLAN_STATUS_CD,SERVICE_START_DATE,SERVICE_END_DATE,SERVICE_DURATION,SERVICE_START_MONTH,SERVICE_START_YEAR,SERVICE_END_MONTH,SERVICE_END_YEAR,CASE_WID,CASE_NUM,TOTAL_COST_AMT,OUTCOME_FEES_PAID_AMT,SERVICE_SUPPORT_COST_AMT,CLIENT_TYPE_WID,CLIENT_TYPE_CD,CLIENT_TYPE,BIRTH_DATE,GENDER,EDUCATION_LEVEL,BIRTH_DECATE,AGE,GROUP_AGE
2868912464.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,827802754.0,Employment Services,Closed,2019-09-23,2019-10-09,16.0,9,2019,10.0,2019.0,1143613864.0,1-63108250827,2362.5,,,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,2005-10-16,Man/Boy,University,2000,18,19-
2866106264.0,Job Search,Job Search,Closed,827700566.0,Employment Services,Closed,2019-09-24,2020-06-10,260.0,9,2019,6.0,2020.0,1140900348.0,1-63293068764,9994.03,,,17.0,GENERAL PWD,General with a Disability,1986-03-19,Man/Boy,University,1980,37,30 - 39
2868937994.0,Job Search,Job Search,Closed,827801589.0,Employment Services,Closed,2019-09-23,2020-03-16,175.0,9,2019,3.0,2020.0,1143613444.0,1-63299524657,,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,2005-05-05,Man/Boy,Elementary,2000,18,19-
2866807994.0,Job Search,Job Search,Closed,827700391.0,Employment Services,Closed,2019-09-24,2020-01-13,111.0,9,2019,1.0,2020.0,1140900005.0,1-63219071714,4506.91,,,18.0,GENERAL,General w/o a Disability,1971-03-25,Woman/Girl,Apprenticeship,1970,52,50 - 59
2866723994.0,Self-Serve Services,Self-Serve Services,Cancelled,827700547.0,Self-Serve,Closed,2019-09-24,2020-03-09,167.0,9,2019,3.0,2020.0,1140900090.0,1-63290663733,,,,2.0,BCEA NEO PWD,BCEA NEO PWD,2003-06-23,Man/Boy,University,2000,20,20 - 29
2870477464.0,Job Sustainment,Job Sustainment,Closed,827249530.0,Employment Services,Closed,2019-09-05,2021-04-15,588.0,9,2019,4.0,2021.0,1143115474.0,1-63153538002,1771.9,1400.0,371.9,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,1988-01-07,Woman/Girl,Apprenticeship,1980,36,30 - 39
2870157264.0,Job Sustainment,Job Sustainment,Closed,814494480.0,Employment Services,Closed,2019-07-08,2020-12-17,528.0,7,2019,12.0,2020.0,1167265940.0,1-64886458288,1750.0,1750.0,0.0,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,1988-06-05,Woman/Girl,Unknown,1980,35,30 - 39
2454533994.0,Client Needs Assessment,Client Needs Assessment,Closed,828209058.0,Employment Services,Closed,2020-02-09,2020-02-10,1.0,2,2020,2.0,2020.0,1147761449.0,1-63983976723,3422.08,,,4.0,BCEA NEO OTHER,BCEA NEO Other,1976-12-14,Man/Boy,Apprenticeship,1970,47,40 - 49
7275242264.0,Job Search,Job Search,Closed,864254111.0,Employment Services,Open,2022-05-10,2023-02-28,294.0,5,2022,2.0,2023.0,1884997527.0,1-54530885278,13473.24,,,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,1994-08-12,Woman/Girl,Unknown,1990,29,20 - 29
2455845994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,877329340.0,Employment Services,Closed,2020-04-21,2021-06-29,434.0,4,2020,6.0,2021.0,1143613731.0,1-63106502487,298.4,,,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,1999-10-06,Woman/Girl,Elementary,1990,24,20 - 29
7673723464.0,Job Search,Job Search,Closed,877683043.0,Employment Services,Open,2022-09-22,2022-12-11,80.0,9,2022,12.0,2022.0,1261915430.0,1-59787994842,482.16,0.0,114.63,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,2000-11-27,Woman/Girl,Secondary,2000,23,20 - 29
8639971464.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,866499248.0,Employment Services,Closed,2021-06-04,2021-06-30,26.0,6,2021,6.0,2021.0,1897583959.0,1-58756529770,1225.0,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1981-09-25,Man/Boy,Apprenticeship,1980,42,40 - 49
8737910464.0,Job Search,Job Search,Closed,866416168.0,Employment Services,Closed,2021-04-19,2021-11-10,205.0,4,2021,11.0,2021.0,1897090095.0,1-58698689187,,,,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,1995-07-12,Man/Boy,Apprenticeship,1990,28,20 - 29
8560588994.0,Self-Serve Services,Self-Serve Services,Closed,865141157.0,Self-Serve,Closed,2021-07-15,2021-07-15,0.0,7,2021,7.0,2021.0,1818764043.0,1-57603054109,515.18,,,18.0,GENERAL,General w/o a Disability,1997-11-18,Man/Boy,College,1990,26,20 - 29
8567438994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,865160612.0,Employment Services,Closed,2021-07-13,2021-07-15,2.0,7,2021,7.0,2021.0,1818251975.0,1-57636111458,553.87,,,18.0,GENERAL,General w/o a Disability,2003-07-04,Man/Boy,Apprenticeship,2000,20,20 - 29
8551888694.0,Skills Enhancement - STOC,Emergency First Aid,Closed,865130142.0,Employment Services,Closed,2021-08-04,2021-08-04,0.0,8,2021,8.0,2021.0,1818568023.0,1-57517625658,1123.28,0.0,160.78,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1993-05-10,Man/Boy,Elementary,1990,30,30 - 39
8416302994.0,Job Sustainment,Job Sustainment,Closed,866811896.0,Employment Services,Closed,2021-08-09,2022-08-08,364.0,8,2021,8.0,2022.0,1205324134.0,1-52608517621,2362.5,1750.0,0.0,18.0,GENERAL,General w/o a Disability,2004-02-01,Man/Boy,Apprenticeship,2000,20,20 - 29
8417736694.0,Client Needs Assessment,Client Needs Assessment,Closed,865258532.0,Employment Services,Closed,2021-08-12,2021-08-14,2.0,8,2021,8.0,2021.0,1816779621.0,1-57341202910,2844.66,,,17.0,GENERAL PWD,General with a Disability,2001-06-06,Woman/Girl,University,2000,22,20 - 29
2798860994.0,Work Experience,Wage Subsidy Work Experience,Cancelled,810894776.0,Employment Services,Closed,2019-10-18,2019-11-29,42.0,10,2019,11.0,2019.0,1159773877.0,1-64660989876,,,,4.0,BCEA NEO OTHER,BCEA NEO Other,1976-05-18,Non-Binary,Elementary,1970,47,40 - 49
2725311994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,829976005.0,Employment Services,Closed,2019-08-02,2019-08-15,13.0,8,2019,8.0,2019.0,1158281894.0,1-64574188340,2076.38,,,4.0,BCEA NEO OTHER,BCEA NEO Other,1992-05-14,Woman/Girl,Apprenticeship,1990,31,30 - 39
2798706994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,825405030.0,Employment Services,Closed,2019-10-18,2019-10-24,6.0,10,2019,10.0,2019.0,1134454037.0,1-63754203341,2362.5,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,1993-03-05,Man/Boy,Apprenticeship,1990,30,30 - 39
2797442694.0,Client Needs Assessment,Client Needs Assessment,Closed,825403135.0,Employment Services,Open,2019-10-19,2019-12-06,48.0,10,2019,12.0,2019.0,1132936986.0,1-63899580765,,,,17.0,GENERAL PWD,General with a Disability,1998-10-14,Man/Boy,University,1990,25,20 - 29
2722476464.0,Client Needs Assessment,Client Needs Assessment,Closed,824519476.0,Employment Services,Closed,2019-10-28,2019-10-28,0.0,10,2019,10.0,2019.0,1101129314.0,1-63639933099,1014.9,,,18.0,GENERAL,General w/o a Disability,2004-10-30,Man/Boy,University,2000,19,19-
2782646694.0,Self-Serve Services,Self-Serve Services,Closed,823904591.0,Self-Serve,Closed,2019-11-02,2019-11-02,0.0,11,2019,11.0,2019.0,1108197055.0,1-63585603459,84.0,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1978-11-14,Man/Boy,University,1970,45,40 - 49
2786084464.0,Job Search,Job Search,Closed,823205406.0,Employment Services,Closed,2019-11-04,2021-07-31,635.0,11,2019,7.0,2021.0,1108614633.0,1-63570542155,,,,9.0,EO ACTIVE,BCEA EO and EI Active,1983-03-11,Woman/Girl,Apprenticeship,1980,40,40 - 49
2792498264.0,Client Needs Assessment,Client Needs Assessment,Closed,825554473.0,Employment Services,Open,2019-10-17,2020-01-16,91.0,10,2019,1.0,2020.0,1134895818.0,1-63773999709,1400.0,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,1988-01-26,Man/Boy,Elementary,1980,36,30 - 39
2792300464.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,825554535.0,Employment Services,Closed,2019-10-17,2021-02-18,490.0,10,2019,2.0,2021.0,1134895278.0,1-63775351943,,,,9.0,EO ACTIVE,BCEA EO and EI Active,2000-02-21,Man/Boy,Apprenticeship,2000,23,20 - 29
2712491994.0,Client Needs Assessment,Client Needs Assessment,Closed,824162288.0,Employment Services,Closed,2019-10-23,2019-11-06,14.0,10,2019,11.0,2019.0,1130801205.0,1-63681375756,525.0,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,1984-10-15,Man/Boy,College,1980,39,30 - 39
8771052994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,866422617.0,Employment Services,Open,2021-03-29,2021-11-30,246.0,3,2021,11.0,2021.0,1896902343.0,1-58610360234,124.25,0.0,124.25,4.0,BCEA NEO OTHER,BCEA NEO Other,1988-08-03,Woman/Girl,Secondary,1980,35,30 - 39
2792476264.0,Client Needs Assessment,Client Needs Assessment,Cancelled,826471468.0,Employment Services,Closed,2019-10-17,2019-10-23,6.0,10,2019,10.0,2019.0,1138461209.0,1-63867943081,2653.35,,,17.0,GENERAL PWD,General with a Disability,2003-01-15,Woman/Girl,Apprenticeship,2000,21,20 - 29
8747790464.0,Job Sustainment,Job Sustainment,Closed,883862843.0,Employment Services,Closed,2020-06-24,2021-06-22,363.0,6,2020,6.0,2021.0,1220250313.0,1-60462049118,1050.0,1050.0,0.0,18.0,GENERAL,General w/o a Disability,1991-05-04,Man/Boy,Elementary,1990,32,30 - 39
7764873264.0,Job Sustainment,Job Sustainment,In Progress,865534653.0,Employment Services,Open,2022-08-10,2023-08-10,365.0,8,2022,8.0,2023.0,1827424679.0,1-55141702321,8393.52,437.5,0.0,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,2005-04-20,Woman/Girl,Secondary,2000,18,19-
7736608264.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,In Progress,864429463.0,Employment Services,Open,2022-08-24,2023-08-24,365.0,8,2022,8.0,2023.0,1874497461.0,1-50927112840,,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,2005-10-20,Woman/Girl,Secondary,2000,18,19-
8853731264.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,866641467.0,Employment Services,Closed,2021-03-02,2021-03-04,2.0,3,2021,3.0,2021.0,1892170047.0,1-58171899972,2625.0,,,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,1998-02-28,Man/Boy,College,1990,25,20 - 29
2798315694.0,Job Sustainment,Job Sustainment,Closed,814397661.0,Employment Services,Closed,2019-09-26,2020-08-19,328.0,9,2019,8.0,2020.0,1167528278.0,1-64870067557,879.38,875.0,0.0,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,1986-12-20,Woman/Girl,Apprenticeship,1980,37,30 - 39
2275309994.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,810541172.0,Employment Services,Closed,2019-07-29,2019-11-20,114.0,7,2019,11.0,2019.0,1152924923.0,1-64592792236,2450.0,,,18.0,GENERAL,General w/o a Disability,2000-04-04,Woman/Girl,Apprenticeship,2000,23,20 - 29
2255048264.0,Client Needs Assessment,Client Needs Assessment,Closed,829667514.0,Employment Services,Closed,2019-08-08,2019-08-30,22.0,8,2019,8.0,2019.0,1156997862.0,1-64411213415,4326.25,,,2.0,BCEA NEO PWD,BCEA NEO PWD,2003-08-15,Man/Boy,University,2000,20,20 - 29
8997273264.0,Client Needs Assessment,Client Needs Assessment,Closed,867459699.0,Employment Services,Closed,2020-08-17,2020-11-27,102.0,8,2020,11.0,2020.0,1128317466.0,1-721148-209832,29091.74,,,8.0,EI REACHBACK,EI Reachback,1995-02-23,Woman/Girl,Unknown,1990,28,20 - 29
8676304464.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,867455449.0,Employment Services,Open,2021-05-19,2021-06-25,37.0,5,2021,6.0,2021.0,1124321634.0,1-65135213712,2796.94,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1980-04-15,Man/Boy,Apprenticeship,1980,43,40 - 49
8975508994.0,Job Search,Job Search,Closed,867366727.0,Employment Services,Closed,2020-09-08,2021-10-25,412.0,9,2020,10.0,2021.0,1233210997.0,1-51567757258,3412.5,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,1962-09-04,Man/Boy,Elementary,1960,61,60+
8576745694.0,Self-Serve Services,Employer Identified Wage Subsidy,Closed,865188822.0,Self-Serve,Closed,2021-07-08,2021-11-26,141.0,7,2021,11.0,2021.0,1812531867.0,1-57621518746,5497.66,0.0,5235.16,7.0,EI REACHBACK,EI Reachback,1993-09-19,Man/Boy,Apprenticeship,1990,30,30 - 39
8491761694.0,Client Needs Assessment,Client Needs Assessment,Closed,865278482.0,Employment Services,Closed,2021-08-05,2022-06-30,329.0,8,2021,6.0,2022.0,1128583054.0,1-721151-201476,612.5,,,8.0,EI REACHBACK,EI Reachback,2003-07-08,Man/Boy,Unknown,2000,20,20 - 29
8551090994.0,Job Sustainment,Job Sustainment,Closed,866251717.0,Employment Services,Closed,2021-05-24,2022-08-08,441.0,5,2021,8.0,2022.0,1205977688.0,1-52700100119,4899.32,1400.0,0.0,9.0,EO ACTIVE,BCEA EO and EI Active,1995-08-07,Woman/Girl,Elementary,1990,28,20 - 29
7664333994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,864309786.0,Employment Services,Open,2022-09-26,2022-10-26,30.0,9,2022,10.0,2022.0,1861327800.0,1-50690082396,8601.06,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1970-05-17,Man/Boy,University,1970,53,50 - 59
7663383994.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,864306337.0,Employment Services,Closed,2022-10-17,2022-10-17,0.0,10,2022,10.0,2022.0,1861333185.0,1-50615746382,,,,8.0,EI REACHBACK,EI Reachback,2006-01-10,Man/Boy,Unknown,2000,18,19-
8580011464.0,Job Search,Job Search,Closed,866203975.0,Employment Services,Closed,2021-07-06,2022-05-24,322.0,7,2021,5.0,2022.0,1205651514.0,1-52671267315,,,,6.0,EI ACTIVE,EI Active,1994-02-20,Man/Boy,College,1990,29,20 - 29
7735621994.0,Skills Enhancement - STOC,Other,Closed,864852827.0,Employment Services,Open,2022-09-14,2022-09-21,7.0,9,2022,9.0,2022.0,1880241765.0,1-54058938105,274.51,0.0,184.69,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,1989-05-02,Woman/Girl,University,1980,34,30 - 39
7623882264.0,Client Needs Assessment,Client Needs Assessment,Closed,864389003.0,Employment Services,Open,2022-09-12,2022-12-01,80.0,9,2022,12.0,2022.0,1869707175.0,1-50876029810,1356.25,,,9.0,EO ACTIVE,BCEA EO and EI Active,2004-12-14,Man/Boy,Secondary,2000,19,19-
7660509264.0,Job Sustainment,Job Sustainment,In Progress,820844021.0,Employment Services,Open,2022-09-12,2023-09-11,364.0,9,2022,9.0,2023.0,1128532647.0,1-721151-130208,20244.4,700.0,0.0,9.0,EO ACTIVE,BCEA EO and EI Active,1994-10-11,Man/Boy,College,1990,29,20 - 29
7673021264.0,Specialized Assessments,Neuropsychological Vocational Assessment,Closed,864344104.0,Employment Services,Open,2022-09-22,2023-01-13,113.0,9,2022,1.0,2023.0,1861754749.0,1-50757783292,3994.38,0.0,3325.0,10.0,EO REACHBACK,BCEA EO and EI Reachback,1998-12-01,Man/Boy,University,1990,25,20 - 29
7832756464.0,Job Search,Job Search,Closed,865500817.0,Employment Services,Open,2022-07-05,2022-09-28,85.0,7,2022,9.0,2022.0,1827049728.0,1-55229580465,5250.0,,,9.0,EO ACTIVE,BCEA EO and EI Active,1964-04-29,Woman/Girl,University,1960,59,50 - 59
8566828994.0,Job Search,Job Search,Closed,866036969.0,Employment Services,Closed,2021-06-21,2022-12-14,541.0,6,2021,12.0,2022.0,1128567156.0,1-721156-196164,264.55,0.0,264.55,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,1961-06-10,Woman/Girl,College,1960,62,60+
8723839994.0,Self-Serve Services,Self-Serve Job Sustainment,Closed,866887080.0,Self-Serve,Closed,2021-02-01,2022-01-31,364.0,2,2021,1.0,2022.0,1204626717.0,1-52576347593,350.0,350.0,0.0,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,1993-07-24,Woman/Girl,University,1990,30,30 - 39
8623096464.0,Skills Enhancement - Training Services,Project Based Labour Market Training,Closed,866887004.0,Employment Services,Open,2021-05-17,2022-03-11,298.0,5,2021,3.0,2022.0,1204626609.0,1-52561939225,8925.0,0.0,7000.0,18.0,GENERAL,General w/o a Disability,1991-01-08,Man/Boy,Apprenticeship,1990,33,30 - 39
2859946994.0,Client Needs Assessment,Client Needs Assessment,Closed,827427139.0,Employment Services,Closed,2019-09-26,2020-01-01,97.0,9,2019,1.0,2020.0,1143115560.0,1-63165378600,6056.56,,,7.0,EI REACHBACK,EI Reachback,1998-04-18,Woman/Girl,College,1990,25,20 - 29
2652956464.0,Job Search,Job Search,Closed,887145106.0,Employment Services,Closed,2020-01-09,2020-01-20,11.0,1,2020,1.0,2020.0,1217805757.0,1-60810648947,1400.0,,,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,1996-08-26,Woman/Girl,Elementary,1990,27,20 - 29
8770693464.0,Work Experience,Wage Subsidy Work Experience,Closed,866589559.0,Employment Services,Open,2021-04-05,2021-09-20,168.0,4,2021,9.0,2021.0,1898730901.0,1-58822045825,25455.55,0.0,3865.43,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,2005-01-30,Woman/Girl,University,2000,19,19-
8793289464.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,866584181.0,Employment Services,Closed,2021-03-11,2021-05-21,71.0,3,2021,5.0,2021.0,1898662625.0,1-58888660149,2625.0,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1988-03-01,Woman/Girl,Apprenticeship,1980,35,30 - 39
8770661264.0,Job Sustainment,Job Sustainment,Closed,867017631.0,Employment Services,Closed,2021-04-06,2022-04-05,364.0,4,2021,4.0,2022.0,1230109071.0,1-51474406202,1586.06,1487.5,98.56,8.0,EI REACHBACK,EI Reachback,1991-05-28,Man/Boy,Apprenticeship,1990,32,30 - 39
8986175464.0,Client Needs Assessment,Client Needs Assessment,Closed,867384040.0,Employment Services,Closed,2020-09-02,2020-11-01,60.0,9,2020,11.0,2020.0,1234364849.0,1-51514885434,4018.71,,,4.0,BCEA NEO OTHER,BCEA NEO Other,1983-03-13,Man/Boy,Secondary,1980,40,40 - 49
7186600994.0,Job Search,Job Search,Closed,866887065.0,Employment Services,Closed,2022-03-08,2022-07-12,126.0,3,2022,7.0,2022.0,1204626746.0,1-52574788626,1691.66,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1988-04-10,Woman/Girl,Apprenticeship,1980,35,30 - 39
2085772994.0,Job Search,Job Search,Closed,813205485.0,Employment Services,Closed,2020-07-14,2021-05-10,300.0,7,2020,5.0,2021.0,1165594878.0,1-64713656534,6063.78,,,4.0,BCEA NEO OTHER,BCEA NEO Other,1996-09-18,Man/Boy,Elementary,1990,27,20 - 29
2099272994.0,Skills Enhancement - ESS Workshops,Basic Life Skills Workshop,Closed,824832794.0,Employment Services,Closed,2020-06-26,2020-07-23,27.0,6,2020,7.0,2020.0,1128449245.0,1-721156-789598,,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,2005-08-14,Man/Boy,University,2000,18,19-
7171053464.0,External Referrals,Referral to Other Community Agencies,Closed,866190068.0,Employment Services,Closed,2022-03-10,2022-10-21,225.0,3,2022,10.0,2022.0,1202089304.0,1-52167467438,70.0,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1978-12-30,Woman/Girl,Apprenticeship,1970,45,40 - 49
7123308264.0,Work Experience,Wage Subsidy Work Experience,Closed,865194004.0,Employment Services,Open,2022-03-14,2022-03-14,0.0,3,2022,3.0,2022.0,1812189511.0,1-57767435046,1750.0,,,7.0,EI REACHBACK,EI Reachback,2005-10-28,Woman/Girl,University,2000,18,19-
7561048694.0,Client Needs Assessment,Client Needs Assessment,Ended Delivery,863967855.0,Employment Services,Open,2022-11-10,2023-02-28,110.0,11,2022,2.0,2023.0,1860284379.0,1-49918464701,,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,2000-10-21,Woman/Girl,Unknown,2000,23,20 - 29
2239279464.0,Job Sustainment,Job Sustainment,Closed,829669472.0,Employment Services,Closed,2019-08-16,2021-04-30,623.0,8,2019,4.0,2021.0,1156997179.0,1-64494964520,1057.19,875.0,168.11,8.0,EI REACHBACK,EI Reachback,1957-04-08,Woman/Girl,Unknown,1950,66,60+
2698506994.0,Job Sustainment,Job Sustainment,Closed,824986990.0,Employment Services,Closed,2019-11-11,2020-11-08,363.0,11,2019,11.0,2020.0,1133014398.0,1-63628890544,2625.0,2625.0,0.0,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,1966-07-10,Woman/Girl,Secondary,1960,57,50 - 59
2752679694.0,Job Sustainment,Job Sustainment,Closed,826621036.0,Employment Services,Closed,2019-11-11,2020-08-06,269.0,11,2019,8.0,2020.0,1132066516.0,1-63824275422,700.0,700.0,0.0,1.0,BCEA EO,BCEA EO,1997-03-01,Woman/Girl,Apprenticeship,1990,26,20 - 29
2752519264.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,820690346.0,Employment Services,Closed,2019-10-03,2019-10-03,0.0,10,2019,10.0,2019.0,1104022889.0,1-63430677917,962.5,,,9.0,EO ACTIVE,BCEA EO and EI Active,2004-07-18,Man/Boy,Elementary,2000,19,19-
2754595994.0,External Referrals,Referral to Federal Employment Programs,Closed,814496475.0,Employment Services,Closed,2019-11-18,2020-01-10,53.0,11,2019,1.0,2020.0,1167265228.0,1-64883654974,2625.0,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1965-02-21,Woman/Girl,University,1960,58,50 - 59
2549430464.0,Skills Enhancement - STOC,WHMIS,Closed,883862895.0,Employment Services,Closed,2020-03-24,2020-03-24,0.0,3,2020,3.0,2020.0,1225472829.0,1-60541372289,1050.0,,,4.0,BCEA NEO OTHER,BCEA NEO Other,2004-08-21,Woman/Girl,Secondary,2000,19,19-
8741861464.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,866453176.0,Employment Services,Closed,2021-04-19,2021-06-11,53.0,4,2021,6.0,2021.0,1895848308.0,1-58556273144,,,,9.0,EO ACTIVE,BCEA EO and EI Active,1998-07-20,Woman/Girl,Secondary,1990,25,20 - 29
2691609464.0,Job Search,Job Search,Closed,820690547.0,Employment Services,Closed,2019-11-26,2021-07-22,604.0,11,2019,7.0,2021.0,1104022155.0,1-63436751819,,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1986-12-16,Man/Boy,Elementary,1980,37,30 - 39
2757480994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,826143609.0,Employment Services,Closed,2019-10-03,2020-07-21,292.0,10,2019,7.0,2020.0,1128578908.0,1-721156-63640,,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1986-07-25,Woman/Girl,Elementary,1980,37,30 - 39
2612087464.0,Job Search,Job Search,Closed,882151679.0,Employment Services,Closed,2019-12-16,2020-10-25,314.0,12,2019,10.0,2020.0,1294704020.0,1-60110880659,16845.94,0.0,90.56,2.0,BCEA NEO PWD,BCEA NEO PWD,1998-09-20,Man/Boy,College,1990,25,20 - 29
2735305694.0,Job Search,Job Search,Closed,826364134.0,Employment Services,Closed,2019-12-02,2020-04-29,149.0,12,2019,4.0,2020.0,1137801570.0,1-63855238131,,,,6.0,EI ACTIVE,EI Active,1996-07-05,Woman/Girl,Secondary,1990,27,20 - 29
2635416464.0,Client Needs Assessment,Client Needs Assessment,Closed,886589434.0,Employment Services,Closed,2020-01-22,2020-03-31,69.0,1,2020,3.0,2020.0,1210642760.0,1-60740181880,,,,5.0,EI ACTIVE,EI Active,1985-05-01,Woman/Girl,Unknown,1980,38,30 - 39
2437769264.0,Skills Enhancement - Training Services,Occupational Skills Training,Closed,872876310.0,Employment Services,Closed,2020-06-01,2020-08-17,77.0,6,2020,8.0,2020.0,1278726603.0,1-59216689988,1706.64,0.0,1706.64,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,1979-12-29,Man/Boy,College,1970,44,40 - 49
